# video_id	published	timestamp	chapter	video_title
i5611OvTFGM	2024-11-04	01:49:23	Plastics & Environmental Concern; Fertility	How to Safeguard Your Hormone Health & Fertility | Dr. Shanna Swan
i5611OvTFGM	2024-11-04	01:55:26	Sperm Quality, Fertility, Cell Phone, Temperature	How to Safeguard Your Hormone Health & Fertility | Dr. Shanna Swan
i5611OvTFGM	2024-11-04	01:58:04	Other Animals & Fertility Decline, Ecosystems	How to Safeguard Your Hormone Health & Fertility | Dr. Shanna Swan
i5611OvTFGM	2024-11-04	02:01:58	Advancing Technologies, Fertility, Offspring & Adverse Effects	How to Safeguard Your Hormone Health & Fertility | Dr. Shanna Swan
i5611OvTFGM	2024-11-04	02:06:02	Tool: Consumer Guides, Personal & Household Products	How to Safeguard Your Hormone Health & Fertility | Dr. Shanna Swan
i5611OvTFGM	2024-11-04	02:09:39	Tool: Receipts; Thyroid System; Non-Stick Pans	How to Safeguard Your Hormone Health & Fertility | Dr. Shanna Swan
SuR0DaYoe0Y	2024-10-28	00:00:00	Bill Eddy	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:06:41	High-Conflict Families, High-Conflict Individuals & Patterns	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:10:48	Personality Disorders, Prevalence & Overlap	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:18:28	High-Conflict Personality vs. Personality Disorders, Blame	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:24:33	High-Conflict Individuals, Tool: First-Year Rule & Commitment	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:32:05	Relationship Stability, Tool: Vetting Potential Partners	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:38:54	Heightened Emotions, Negative Advocates, Divorce	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:47:50	Brain, Plasticity & Fear; Bullies, Polarization	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	00:58:00	Emotions, Media, Politics	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:04:57	Tool: WEB Method, Identify High-Conflict Individuals	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:12:20	Body Cues, Identify High-Conflict Individuals	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:18:40	Tool: Don’t Label & Empathy; Adapting Your Behavior	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:23:12	High Conflict Personalities & Occupations	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:28:18	Big Personalities: Evidence vs Assumptions	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:37:27	Tool: Leaving a Combative High-Conflict Individual, Blame, Gradual Exit	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:45:41	Exiting a High Conflict Relationship & Timing	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:49:27	Tool: Disentangling from a Victim High-Conflict Individual, “Hoovering”	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:52:32	High Conflict Divorce, Small Families & Parental Estrangement	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:57:01	Tool: Managing Emotions & Relationships, EAR Statements	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	01:59:52	Large Families & Conflict Resolution	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	02:04:11	Bullies & Online Social Groups	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	02:09:18	Personality Disorders, Causes, Culture	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	02:13:09	Tool: 4 “Fuhgeddaboudits”, Topics to Avoid in High Conflict Resolution	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	02:19:50	Tool: CARS Method, Connecting & EAR Statements, Analyzing	How to Deal With High Conflict People | Bill Eddy
SuR0DaYoe0Y	2024-10-28	02:27:03	Tool: CARS Method, Responding & BIFF Response, Setting Limits & SLIC	How to Deal With High Conflict People | Bill Eddy
vfRtLI6cJrk	2024-10-21	00:00:00	Microplastics	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:05:40	Microplastics & Nanoplastics; Ingestion	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:09:38	Microplastics in Human Tissues; Pregnancy, Young Kids, BPA	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:19:21	Tools: Plastic Water Bottles; Water Filters; Alternative Water Bottles	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:26:57	Tool: Sea Salt	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:30:40	Tool: Canned Soup; BPA, BPS, Phthalates	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:34:55	Tools: Plastic Containers & Microwave; Paper Cups & Hot Liquids	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:37:34	Measurement Tools & Advancements	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:41:29	Nanoparticles & Tissues; Irritable Bowel Syndrome (IBS)	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:45:27	Testosterone, Phthalates, BPA & BPS; Women; Men & Sperm Health	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	00:55:25	Polyethylene & Plaques; PFAS “Forever Chemicals”; Microplastic Excretion	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	01:00:02	Liver-Controlled Detoxification; Tool: Cruciferous Vegetables, Sulforaphane	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	01:08:32	Tools: Fiber Intake, Non-Stick Pans, Carbonated Water; Microplastics & Cancer	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	01:15:05	Tool: Sweating & Toxin Removal	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	01:18:21	Tools: Packaged Foods; Clothing Overconsumption & Laundry	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	01:25:11	Tools: Microwave Popcorn, Toothpastes	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	01:27:47	Developing Brain & Microplastics, ADHD, Autism	The Effects of Microplastics on Your Health
vfRtLI6cJrk	2024-10-21	01:32:19	Tool: Receipts & BPAs; Minimizing Microplastic Exposure	The Effects of Microplastics on Your Health
kgr22uMsJ5o	2024-10-14	00:00:00	Ari Wallach	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:06:13	Mental Time Travel; Technology & Present	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:15:46	Technology; Tools: Transgenerational Empathy; Bettering Today	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:22:00	Tool: Empathy for Others	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:26:09	Empathy for Future Generations, Emotion & Logic	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:31:48	Tool: Emotion to Guide Action	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:38:02	Tools: Perfect Day Exercise; Cathedral Thinking, Awe & Future Generations	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:43:52	Egoic Legacy, Modeling Behavior	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	00:51:13	Social Media, Time Capsule, Storytelling	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:01:18	Short-Term Thinking; Life Purpose, Science & Religion	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:09:23	Longpath, Telos, Time Perception	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:15:19	Tools: Photo Frames; Behavior & Legacy; Life in Weeks	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:23:02	Tool: Visualizing Future You	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:30:17	Death, Western Society	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:36:20	Tool: Writing Letter to Future Self	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:41:01	Society, Future Harmony	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:47:03	Traditional Institutions, Family, Future Consciousness; “Protopia”	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	01:58:48	Tool: Behavior & Modeling for the Future	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
kgr22uMsJ5o	2024-10-14	02:08:11	Tool: “Why Tuesdays?”, Examining Self	Create Your Ideal Future Using Science-Based Protocols | Ari Wallach
wRsX_ZkzxvQ	2024-10-07	00:00:00	Dr. Craig Koniver	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:07:40	What is a Peptide?	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:09:37	GLP-1 Agonists, Semaglutide Weight Loss, Brain Health	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:15:49	GLP-1 Microdoses, Muscle Loss; Inflammation	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:18:43	BPC-157, Inflammation	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:23:27	BPC-157, Injection & Oral Forms; Injury Repair	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:28:43	Sourcing, Anabolic Steroids, Testosterone	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:34:48	Black & Gray Market, Compounding Pharmacies, Purity	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:39:51	Partnering with a Physician, LPS	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:43:00	BPC-157, Pentadeca Arginate (PDA); Side Effects & Doses	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:46:35	Ipamorelin, GHRP-6, Sleep, Appetite; Tool: Sleep & Growth Hormone	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	00:54:17	Tesamorelin, Sermorelin, CJC-1295; Stacking Peptides	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:01:54	Coenzyme Q10 (CoQ10), Mitochondrial Health	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:05:16	Prescriptions, Physicians & Trust	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:14:09	Agency in Your Health	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:17:13	MK-677, Appetite	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:19:32	Hexarelin; Growth Hormone Secretagogues Dosing	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:21:10	Methylated B Vitamins, Homocysteine	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:24:47	Peptides for Sleep, Pinealon, Epitalon	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:31:03	Glycine, Liver Detoxification; Dosage	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:37:19	GLP-1, Compounding Pharmacies	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:39:03	Stem Cell Therapy, PRP	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:41:18	Thymosin Alpha-1, Cerebrolysin & Brain Health	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:44:17	Peptides for Cognitive Function, Methylene Blue, Doses	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:50:20	Covid, NAD Infusion, NMN & NR Supplements	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	01:57:13	Nutritional Deficiencies; NAD Dose & Regimen, NMN & NR	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	02:07:53	PT-141, Vyleesi, Libido; Nausea	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	02:10:57	FDA Approval & Removal, Pharmaceutical Companies	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
wRsX_ZkzxvQ	2024-10-07	02:20:17	Positivity, Mindset & Health	Peptide & Hormone Therapies for Health, Performance & Longevity | Dr. Craig Koniver
jC8Pu9HBd48	2024-09-30	00:00:00	Dr. Charan Ranganath	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:06:48	Memory: Past, Present & Future; Sleep	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:13:23	Self, Memory & Age, Neuroplasticity	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:18:50	Tool: Curiosity & Dopamine	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:26:55	Dopamine, Forward Movement	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:34:22	Dopamine, Learning; Curiosity & Appraisal	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:40:31	Memory, Hippocampus	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:43:34	Prefrontal Cortex & Memory, Aging	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	00:50:07	Aging, Prefrontal Cortex & Memory; Depression, Rumination	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:00:40	Tool: Lifestyle Factors, Minimizing Age-Related Cognitive Decline	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:09:39	Exercise, Brain Function; ADHD	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:17:26	Sense of Purpose, Tool: Values, Goals, Navigating ADHD	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:23:31	Forgetting, Intention vs. Attention	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:30:10	Tool: Smartphones, Task-Switching, Forgetfulness	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:36:36	Tool: Pictures, Memories, Intention	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:45:46	Deep Focus, Dopamine	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:49:36	Hearing, Vision, Oral Hygiene, Inflammation, Brain Health, Alzheimer’s	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	01:59:51	Déjà Vu	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	02:09:00	Serotonin, Reframing Memories, Trauma	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	02:19:05	Psychedelics, Neuroplasticity, Perspective, Group Therapy	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	02:27:53	Rumination, Trauma, Nostalgia, Narrative	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
jC8Pu9HBd48	2024-09-30	02:30:30	Music, Pavlov’s Dogz Band	How to Improve Memory & Focus Using Science Protocols | Dr. Charan Ranganath
4RFEkGKKhdE	2024-09-23	00:00:00	Dr. Victor Carrión	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:06:19	Stress, Post-Traumatic Stress Disorder (PTSD), Avoidance	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:11:41	Stressors, Perseverate; Children & PTSD	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:16:13	Transgenerational Trauma	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:19:20	Post-Traumatic Stress Injury (PTSI); Children, Dissociation & Cortisol	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:27:17	Cortisol & Brain, Post-Traumatic Stress Symptoms	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:33:19	PTSD, Attention Deficit Hyperactivity Disorder (ADHD)	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:40:17	PTSD & ADHD; Identifying Cues, Triggers & Interventions	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:47:49	PTSI, Autonomic Nervous System Seesaw; Sleep	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	00:53:11	PTSD, Brain Development & Kids; Cue-Centered Therapy	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:04:25	Limbic Pathway, Inner Dialogue, Therapy Toolbox	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:12:34	Agency & Control, Deliberate Cold Exposure, Narrative	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:18:11	Custom Toolbox Development; Energy	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:26:32	Tool: 4-Corner Square Response, Understanding Cues	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:32:59	Tool: “Creating Space,” Feelings Thermometer, Analyzing 4-Corners	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:38:47	Social Media, Boundaries	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:46:07	School, Yoga & Mindfulness Curriculum	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	01:55:31	Implementing School Mindfulness Programs, Sleep	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	02:00:52	Barriers to School Programs	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	02:06:08	Redefining Success, Identity	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	02:10:33	Resilience & Adaptation; Organoids, Epigenetic Treatment Response	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
4RFEkGKKhdE	2024-09-23	02:21:42	Listening to Kids & Adults	How to Heal From Post-Traumatic Stress Disorder (PTSD) | Dr. Victor Carrión
ajneRM-ET1Q	2024-09-16	00:00:00	Esther Perel	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:06:33	Romantic Relationships, Change & Self	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:11:18	Cornerstone vs. Capstone Relationships, Age Differences	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:16:53	Young vs. Older Couples, Dynamic Relationships	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:20:13	Identity & Relationship Evolution	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:26:00	Curiosity, Reactivity	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:31:59	Polarization, Conflict; Coherence & Narratives	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:38:21	Apologies, Forgiveness, Shame, Self-Esteem	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:45:00	Relationship Conflict	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	00:55:35	Verb States of Conflict; Emotion, Narratives vs. Reality	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:00:10	Time Domains & Hurt; Caretaker & Romantic Relationships	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:08:03	Couples Therapy; Language & Naming	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:20:15	Sexuality in Relationships	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:26:20	Tool: Love & Desire, Sexuality	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:31:28	Infidelity, “Aliveness”	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:35:17	Intimacy, Abandonment, Self-Preservation	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:41:26	Erotic Blueprints, Emotional Needs	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:49:42	Tool: Repair Work, Relationship Revival; Sincere Apologies	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
ajneRM-ET1Q	2024-09-16	01:59:30	Tool: Relationship Readiness	How to Find, Build & Maintain Healthy Romantic Relationships | Esther Perel
kG5Qb9sr0YQ	2024-09-09	00:00:00	Dr. Marc Brackett	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:06:03	What is Emotional Intelligence?; Self & Others	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:11:18	Language & Emotion	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:18:52	Emojis; Anger vs. Disappointment; Behavior & Emotion	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:26:05	Parent/Teacher Support; Online Etiquette	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:31:24	Anonymity, Online Comments	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:35:46	Happiness vs. Contentment; Knowing Oneself	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:41:33	Introversion & Extroversion; Personality & Emotional Intelligence	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	00:52:40	Texting & Relationships	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:00:37	Tool: Mood Meter, Energy & Pleasantness Scale	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:06:28	Emotion Suppression; Permission to Feel, Emotions Mentor	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:19:42	Discussing Feelings; Emotional Self-Awareness	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:25:00	Understanding Cause of Emotions, Stress, Envy	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:33:40	Framing Empathy, Compassionate Empathy	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:42:28	Asking Question; Tools: Reframing, Hot Air Balloon; Distancing	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:49:44	Stereotypes, “Emotional”	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	01:53:49	Emotions, Learning & Decision Making; Intention	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	02:02:43	Emotion App & Self-Awareness; Gratitude Practice	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	02:07:13	Bullying	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	02:18:06	Courage & Bullying; Emotion Education	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
kG5Qb9sr0YQ	2024-09-09	02:25:33	Punishment; Uncle Marvin	How to Increase Your Emotional Intelligence | Dr. Marc Brackett
